train,dev,test
0.6691383489698818,0.5771692442843235,0.4396340499398509
0.6688602661461006,0.5768368998082516,0.4390557944820619
0.6685355739410107,0.5784559994133619,0.43817370146512985
0.6680391150201025,0.5782993996824406,0.43727660935623514
0.6681707004706064,0.5771689357674632,0.4363862596201605
0.6678078815159274,0.5759916204800147,0.4356981356650954
0.6670659968012372,0.5754645122696382,0.43664827958700503
0.6663385859944604,0.574852608020107,0.4376388382505287
0.6664052898249957,0.574231864113552,0.4375542143635519
0.6654738931950316,0.5740130296066762,0.43900065705269936
0.6648180520570314,0.5732895121671953,0.44129933419080825
0.6642058525613682,0.5726150663424573,0.4421735081799373
0.663649225590834,0.5716039026072666,0.4424923961509519
0.6631109017346587,0.5703555394873201,0.4419490640672545
0.6630849438534292,0.5693381481447454,0.44109335393597887
0.6628970248106669,0.5687737342896018,0.44045942935806054
0.6621756983541809,0.5684010453829899,0.4402201844923264
0.6617174010942964,0.5677549266311176,0.44152578932835773
0.661307503138819,0.5672680898692426,0.4414507220785988
0.6607432619870057,0.5665812776995856,0.4412183639816722
0.6603206743651855,0.5660690025429163,0.44098848280423586
0.6603962165671725,0.5656126568332142,0.44042710472591395
0.6601584377496139,0.5646045125588991,0.4402048683468846
0.6596665752760936,0.5636516617923286,0.43986220603991794
0.658688865838202,0.563725460471011,0.4399649473148739
0.6586228692154775,0.5640255498496451,0.43979141268151245
0.6580179404563412,0.5627268975157622,0.43895409512400285
0.6580568423441479,0.5614161181982075,0.4393203555047512
0.6574914283052808,0.5601729100777043,0.43837800399105775
0.6572008662095125,0.5590179301480848,0.43773118091154506
0.6568886493319492,0.5579399299034823,0.43725176174562985
0.6560166325777937,0.556909072502269,0.43698296496002687
0.6553136347045361,0.5556926972114704,0.4366248953300463
0.6545596229058973,0.5545116209770354,0.43649971374216373
0.6540832964479089,0.5533824885363171,0.43670126726897823
0.6535367825011301,0.5524769663581801,0.4375046129291617
0.6535241792294972,0.5514493146003289,0.438207289198813
0.6529643683797783,0.550330926074336,0.4391290509659383
0.6533623107417469,0.5492375505123277,0.4396892428356855
0.6532914588299904,0.5484322100075075,0.4401067482791224
0.652867021557385,0.5474373233650834,0.43977790075474865
0.6521095775968426,0.5480236971218672,0.4397955561200014
0.6519971896524299,0.5479201823166788,0.4394523192554304
0.6516481999491082,0.5487065035239106,0.43951651590362273
0.6510841839157593,0.5505679972591615,0.43966085918511616
0.6505188511117644,0.5506179472127848,0.43957542998554267
0.6503277432304734,0.5506346510132638,0.4394888114436532
0.6504230526653496,0.5506492305546999,0.44003917145970706
0.6502323435001939,0.5512891725167592,0.44013418684992184
0.6498298247655233,0.5514422908365246,0.44008071269960175
0.6500176405459243,0.5507262549775056,0.4398608242658444
0.6496278729668276,0.5513955197810011,0.4401051315832584
0.6490048143068949,0.5514748132328192,0.44016736807425816
0.6490602498041823,0.5513301758947683,0.4400716094854981
0.6492900220721723,0.5517915143515292,0.440158908717354
0.6490029544426651,0.5518304238184577,0.4403018620081995
0.6483977203476083,0.5509418003496992,0.44026076689480476
0.6474970659927318,0.5510404897069461,0.4401351330115607
0.6467798062040424,0.5522248428657143,0.4403247661751712
0.6465605482537085,0.5532340294735126,0.4404967839766235
0.6464655969690716,0.5530105681880803,0.4404073719217323
0.6471811667239914,0.5528915084141772,0.440835743114197
0.6467506435784427,0.5522748580710455,0.44114531795312834
